quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.59,0.02040893750843289,0.4374032562589564,0.254535641805559,0.2563744555057621,5.144296117641731e-05,068270.KS,Celltrion,Health_Care
0.81,0.028815457529839904,0.4637220608706219,0.28171359142849706,0.2816601562847226,3.599176401546301e-08,069260.KS,TKG Huchems,Energy_Chemicals
0.8200000000000001,0.029642993859333014,0.4650115856654513,0.2808742465254039,0.28292537635904486,5.255844387811607e-05,069260.KS,TKG Huchems,Energy_Chemicals
0.8,0.028027325352203713,0.461942197073344,0.2823646792012842,0.2799178587201652,7.640873323362889e-05,069260.KS,TKG Huchems,Energy_Chemicals
0.8300000000000001,0.030459278438110884,0.4656729666757377,0.27992433189765675,0.28357524052181443,0.0001657544927369028,069260.KS,TKG Huchems,Energy_Chemicals
0.79,0.02747302352973131,0.46024694992176635,0.28255953615766943,0.27826273031570126,0.0002384412420635232,069260.KS,TKG Huchems,Energy_Chemicals
0.8,0.03153411588623662,0.4642104397725567,0.28249964362436236,0.28213904254497923,1.63353208205284e-06,069620.KS,Daewoong Pharmaceutical,Health_Care
0.9299999999999999,0.05039237293105998,0.47961504701914437,0.29822864051302234,0.29742381529914264,7.322369941919283e-06,069620.KS,Daewoong Pharmaceutical,Health_Care
0.79,0.0305757957577791,0.4636903278624148,0.28267244340402187,0.2816290522142732,1.3725855525871446e-05,069620.KS,Daewoong Pharmaceutical,Health_Care
0.99,0.09945760962852475,0.39858929609653115,0.2218424657202128,0.22097558556135088,1.538967821035407e-05,069620.KS,Daewoong Pharmaceutical,Health_Care
0.81,0.03233544456832108,0.46350802436289334,0.28303598829792337,0.2814503906189778,3.1738199910748945e-05,069620.KS,Daewoong Pharmaceutical,Health_Care
0.94,0.047603010775175744,0.4199106666606737,0.2410101791072931,0.24013966033496187,1.3141002496470206e-05,069960.KS,Hyundai Department Store,Consumer_Discretionary
0.8400000000000001,0.03428900491248997,0.44109639602686945,0.26167855767144066,0.2598605953753721,4.894280832510861e-05,069960.KS,Hyundai Department Store,Consumer_Discretionary
0.9299999999999999,0.04560266183207183,0.4225458781527873,0.23962949550692117,0.24255598816996837,0.00014556966332175683,069960.KS,Hyundai Department Store,Consumer_Discretionary
0.8500000000000001,0.03533603988551526,0.44444554538277214,0.25973527328044876,0.2630395965022067,0.000157805736188215,069960.KS,Hyundai Department Store,Consumer_Discretionary
0.8300000000000001,0.03348538312200999,0.43822481071170094,0.2623337170292556,0.2571482024012205,0.00040664622219061983,069960.KS,Hyundai Department Store,Consumer_Discretionary
0.8400000000000001,0.036483317061083605,0.4350735711729521,0.25453334563274,0.25418582007174806,1.8692649691206627e-06,071050.KS,Korea Investment,Financials
0.8500000000000001,0.03768854543375816,0.43582673512128844,0.25402020077407944,0.254892497106566,1.1711539542611012e-05,071050.KS,Korea Investment,Financials
0.87,0.03971911199776986,0.4356741823194962,0.25355177502424436,0.2547492917295154,2.2097197155453288e-05,071050.KS,Korea Investment,Financials
0.86,0.03872754790719253,0.43589028005623953,0.253728480908102,0.2549521586884267,2.303651406118311e-05,071050.KS,Korea Investment,Financials
0.8300000000000001,0.03523739657608431,0.4321036845242588,0.2555680341356034,0.25140750890160235,0.00027386707989444963,071050.KS,Korea Investment,Financials
0.8300000000000001,0.03620255008668645,0.508190872978811,0.32795276297447457,0.32669178163401014,1.4898443608643448e-05,073240.KS,Kumho Tire,Consumer_Discretionary
0.8400000000000001,0.03753765764795171,0.5118551396092185,0.3258775875750811,0.33053001452070935,0.0001981241057607532,073240.KS,Kumho Tire,Consumer_Discretionary
