quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.8300000000000001,0.03163679127211085,0.42379104607265355,0.24433647356209165,0.24370136837895384,6.791651277489648e-06,016360.KS,Samsung Securities,Financials
0.8200000000000001,0.030720487926543635,0.4233863497000931,0.24436736300009665,0.2433288484665889,1.8215368251062457e-05,016360.KS,Samsung Securities,Financials
0.81,0.029950408112226032,0.42309700464802796,0.2442763657585083,0.24306265962584345,2.493392227396215e-05,016360.KS,Samsung Securities,Financials
0.8,0.02921055140686642,0.42283149417543525,0.24416054829048844,0.24281850872978503,3.054689423528766e-05,016360.KS,Samsung Securities,Financials
0.91,0.03372458800483982,0.4694202482617738,0.2875590810988369,0.2872694041295949,1.0168319620020645e-06,017670.KS,SK Telecom,Communication_Services
0.9500000000000001,0.04226693557299391,0.4590059061753643,0.27623841887926687,0.2770537423276632,8.660277807345965e-06,017670.KS,SK Telecom,Communication_Services
0.9600000000000001,0.04530653310129413,0.4596533942137367,0.27608735874871065,0.27768422257016073,3.306993594753284e-05,017670.KS,SK Telecom,Communication_Services
0.8400000000000001,0.026835418808581295,0.4581909405078381,0.2796039960969215,0.2762610628247513,0.00014642527859280076,017670.KS,SK Telecom,Communication_Services
0.8300000000000001,0.02600534466540377,0.45742088306661843,0.2791846877719761,0.2755129642024147,0.00017760528137867454,017670.KS,SK Telecom,Communication_Services
0.5,0.0177624314688098,0.4264363061277656,0.2464118741603797,0.24614237534474143,1.1987840257789785e-06,017800.KS,Hyundai Elevator,Heavy_Industries
0.62,0.023078055101571175,0.42607299428718803,0.24552126086567186,0.24580649357199674,1.3465173133907932e-06,017800.KS,Hyundai Elevator,Heavy_Industries
0.51,0.018136824646021076,0.42683754390413914,0.24619863643362513,0.24651355002094008,1.631928798389278e-06,017800.KS,Hyundai Elevator,Heavy_Industries
0.63,0.023562602886258287,0.4261578236600906,0.24544063621520104,0.24588490057844542,3.2645192574834073e-06,017800.KS,Hyundai Elevator,Heavy_Industries
0.61,0.02275019574276143,0.4262422430494994,0.2454657575955401,0.24596293937271374,4.085931259698509e-06,017800.KS,Hyundai Elevator,Heavy_Industries
0.92,0.03774026651592571,0.4814724064510751,0.29951100242955025,0.2992901679828358,5.444383823471094e-07,018260.KS,Samsung SDS,IT
0.66,0.018067230513379853,0.42177680646880883,0.24205473072162575,0.2418497156281801,7.185889073367288e-07,018260.KS,Samsung SDS,IT
0.67,0.01845297627785348,0.42171049891875434,0.24211594734682246,0.24178886417334733,1.8299693478181059e-06,018260.KS,Samsung SDS,IT
0.68,0.018807340259731367,0.42136059017862154,0.24238332990599892,0.24146785722546296,1.437381731496362e-05,018260.KS,Samsung SDS,IT
0.6900000000000001,0.019264008818401627,0.4214029659799968,0.24246845963293456,0.24150672305300827,1.585819739746375e-05,018260.KS,Samsung SDS,IT
0.89,0.04474079911163063,0.42346084737005574,0.24269581880687527,0.24339740449809014,8.308632700981082e-06,018880.KS,Hanon Systems,Consumer_Discretionary
0.88,0.04313053568013954,0.419807975902577,0.2439996667481327,0.24004571100012279,0.0002713161886428312,018880.KS,Hanon Systems,Consumer_Discretionary
0.8200000000000001,0.03636773774474677,0.4127531815405179,0.2379253947484055,0.2336295566205193,0.0003380961668563612,018880.KS,Hanon Systems,Consumer_Discretionary
0.81,0.03532708622561087,0.4113489957437202,0.23771850107482234,0.23236146443882127,0.0005315217284915877,018880.KS,Hanon Systems,Consumer_Discretionary
0.9,0.04652034741493033,0.42618600709996246,0.240076041034196,0.24591095266418253,0.000563005738526722,018880.KS,Hanon Systems,Consumer_Discretionary
0.68,0.024952032900679686,0.4398814103986939,0.25873077855340115,0.25871146451467736,5.573331130990087e-09,021240.KS,Coway,Consumer_Discretionary
0.67,0.024541205788181166,0.4393618659480873,0.2589498587297197,0.2582207521415192,7.972596074901648e-06,021240.KS,Coway,Consumer_Discretionary
0.6900000000000001,0.0254249727827204,0.4404591222957831,0.25838520126349707,0.2592575888647504,1.132285677110708e-05,021240.KS,Coway,Consumer_Discretionary
0.66,0.024058404005185007,0.4390210356508896,0.25902271040820524,0.2578990548439613,1.8983090246073897e-05,021240.KS,Coway,Consumer_Discretionary
0.65,0.02366073156331756,0.4386961697441269,0.2590462034576479,0.25759258703927135,3.18443887912425e-05,021240.KS,Coway,Consumer_Discretionary
0.6,0.02037615372671048,0.4396344458138188,0.2581169324069817,0.25847815502123916,1.95299968217683e-06,022100.KS,POSCO DX,IT
0.59,0.0198846626364253,0.4389995196054107,0.25843781857820924,0.2578787524467503,4.699971727174035e-06,022100.KS,POSCO DX,IT
0.61,0.02080114413720732,0.4400733373465625,0.2578210003200296,0.2588928422884508,1.7140418800871117e-05,022100.KS,POSCO DX,IT
0.5800000000000001,0.019552976647328885,0.43845138732734595,0.2586328583495564,0.25736177137395666,2.4392845396266662e-05,022100.KS,POSCO DX,IT
0.62,0.02128917703573248,0.44042636927458406,0.2574998832974938,0.2592266133774719,4.4370031484685556e-05,022100.KS,POSCO DX,IT
0.91,0.03716380768698098,0.45354697284249873,0.270493596668661,0.27176281108347816,2.1811721276048628e-05,023530.KS,Lotte Shopping,Consumer_Discretionary
0.9,0.035734522928552497,0.4508035473915302,0.2715848839898476,0.26912045652378375,8.38568721136079e-05,023530.KS,Lotte Shopping,Consumer_Discretionary
0.89,0.0343757778897406,0.4482125357099686,0.2715739464208425,0.2666351417141375,0.0003430906886169173,023530.KS,Lotte Shopping,Consumer_Discretionary
0.86,0.03144850892334849,0.4437607358237882,0.2683573163912554,0.26238821991539746,0.0005175216586963115,023530.KS,Lotte Shopping,Consumer_Discretionary
0.88,0.03330132002890936,0.44615181282039174,0.2708242336368081,0.2646655955939172,0.0005414699759913617,023530.KS,Lotte Shopping,Consumer_Discretionary
0.6900000000000001,0.020741475634531756,0.44306070158380706,0.2616124413994086,0.26172308304571446,1.7871178945166626e-07,024110.KS,Industrial Bank of Korea,Financials
0.68,0.020271825773500195,0.44291081008836725,0.26169247253708583,0.2615807585740911,1.823909675336671e-07,024110.KS,Industrial Bank of Korea,Financials
0.67,0.01977705047555955,0.4425598773639961,0.2618365252274701,0.26124767290843703,5.080517109493968e-06,024110.KS,Industrial Bank of Korea,Financials
0.7000000000000001,0.02122709942557026,0.44338997779502765,0.26139711612442784,0.26203585369758586,5.941874711843447e-06,024110.KS,Industrial Bank of Korea,Financials
0.66,0.019231384194346262,0.4421700695796462,0.26194793171177577,0.2608779041426857,1.6823460825622343e-05,024110.KS,Industrial Bank of Korea,Financials
0.72,0.020714359966897817,0.4622647112886561,0.27966076539504164,0.2802332198655848,4.172945079150798e-06,026960.KS,Dongsuh,Consumer_Staples
0.7100000000000001,0.020230101500173382,0.4609145364217495,0.2802751857679805,0.27891401260495735,2.3816946901578628e-05,026960.KS,Dongsuh,Consumer_Staples
0.97,0.058268914277633636,0.2395091889870861,0.10138227820211579,0.10045453267638917,8.529403535282248e-05,026960.KS,Dongsuh,Consumer_Staples
0.7000000000000001,0.01984075940321925,0.4598512068102775,0.28053949047984333,0.27787696246047905,9.180858373959617e-05,026960.KS,Dongsuh,Consumer_Staples
0.73,0.02130631797482901,0.4637704409746925,0.278668162258066,0.28170758036265847,0.00011640826739427637,026960.KS,Dongsuh,Consumer_Staples
0.75,0.031035515638023075,0.4567896308971506,0.27378015735281525,0.2749003657533887,1.660531104244914e-05,028050.KS,Samsung E&A,Constructions
0.74,0.030188174123393745,0.4545020053611614,0.27485904001590783,0.27268527324508046,6.354809315857665e-05,028050.KS,Samsung E&A,Constructions
0.76,0.03188261060053473,0.45849272269197433,0.2725149783161915,0.2765544781664553,0.00021335056740635715,028050.KS,Samsung E&A,Constructions
0.73,0.029398144286400665,0.45194847223243245,0.27560227482553634,0.2702218459147192,0.000396454071685767,028050.KS,Samsung E&A,Constructions
0.77,0.03258890434613739,0.4600205074530153,0.2708659545271445,0.27804196738224934,0.0006661096269815021,028050.KS,Samsung E&A,Constructions
